,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
40187,22.55,83.05000000000003,9.623514997661168e+19,1.96409839692763e+19,1.4557908527502246e+20
43385,23.65,90.45,8.069987135944229e+19,3.2442713859686887e+19,1.848939904458104e+20
43669,23.75,90.45,7.242850403866884e+19,3.634146249615396e+19,1.5099615704916174e+20
43874,23.85,82.55000000000003,9.337104272606668e+19,1.5133402455523686e+19,2.2886324917227376e+20
43875,23.85,82.65,1.086738599606068e+20,1.988422123443413e+19,2.445592459227184e+20
43876,23.85,82.75,1.2747995259278705e+20,2.154890152154378e+19,3.243294598958999e+20
43877,23.85,82.85000000000002,1.2539283600994288e+20,1.7932847743591565e+19,2.3047290317985314e+20
43878,23.85,82.95,1.013580449703908e+20,2.0784940489401614e+19,1.5679738726129107e+20
44158,23.95,82.55000000000003,1.7220139427657774e+20,3.1174020533808108e+19,4.7806721526042965e+20
44159,23.95,82.65,2.028881575751577e+20,6.816849299150781e+19,4.582134827067468e+20
44160,23.95,82.75,1.9728477389589093e+20,6.159885597922406e+19,3.969552844130972e+20
44161,23.95,82.85000000000002,1.830277895507822e+20,4.117455892449868e+19,3.7716918882335366e+20
44162,23.95,82.95,1.3449892831401152e+20,2.463773414290995e+19,3.0761278680997554e+20
44163,23.95,83.05000000000003,9.57516071021948e+19,1.849585581383825e+19,1.9123784416864705e+20
44236,23.95,90.35,9.849915883255698e+19,4.989811368469197e+19,1.728492969464425e+20
44442,24.05,82.55000000000003,1.3491867467478296e+20,3.6651311067273355e+19,3.669828579913122e+20
44443,24.05,82.65,2.29338267572039e+20,9.633873020636751e+19,4.7784472605026655e+20
44444,24.05,82.75,2.344926238147024e+20,1.3847102764840175e+20,3.9942052473931406e+20
44445,24.05,82.85000000000002,1.999035299273444e+20,1.013896914323211e+20,3.004429608778978e+20
44446,24.05,82.95,1.4894344905413758e+20,9.318260469303534e+19,2.23883178891096e+20
44447,24.05,83.05000000000003,1.0668654100691884e+20,4.515638117509884e+19,1.56547545847387e+20
44448,24.05,83.15,7.259019184666511e+19,2.8670562815892115e+19,1.1876958215796331e+20
44519,24.05,90.25,7.410307671533552e+19,4.060558793129746e+19,1.0865997495478596e+20
44520,24.05,90.35,7.98249713060479e+19,2.7280432028312646e+19,1.0711265886079446e+20
44726,24.15,82.55000000000003,8.197281073048432e+19,3.5281786213574414e+19,2.07721989013468e+20
44727,24.15,82.65,1.2424631141807774e+20,7.083673022866609e+19,2.3240075358962208e+20
44728,24.15,82.75,1.817408766043034e+20,1.160214376675319e+20,2.696502194147056e+20
44729,24.15,82.85000000000002,1.7514452907421034e+20,7.42780970243795e+19,2.422870198586481e+20
44730,24.15,82.95,1.3541272757924767e+20,6.991894481869117e+19,2.0782065766885995e+20
44731,24.15,83.05000000000003,1.194372292326833e+20,5.716638926377234e+19,2.063883498533979e+20
44732,24.15,83.15,9.479575810169786e+19,4.261299930950939e+19,2.205437230664026e+20
45013,24.25,82.85000000000002,8.579242754104659e+19,3.1789532579626123e+19,2.1172327727552977e+20
45014,24.25,82.95,9.444705419501384e+19,2.3804624173570822e+19,2.417139995801493e+20
45015,24.25,83.05000000000003,8.980524457993834e+19,1.528570061788846e+19,1.8547109141322816e+20
45016,24.25,83.15,8.609500039039874e+19,1.543485803952249e+19,1.949964763149704e+20
45017,24.25,83.25,7.146272979810141e+19,1.6356399870068711e+19,1.9787644335045417e+20
45296,24.35,82.75,8.200286512124276e+19,1.5432165718837062e+19,2.603934671987389e+20
45297,24.35,82.85000000000002,9.288270499422172e+19,2.308309249941732e+19,3.092727654789486e+20
45298,24.35,82.95,9.81435011934199e+19,1.143706616377541e+19,2.8648565648449742e+20
45299,24.35,83.05000000000003,9.345347519961078e+19,2.0683680994859036e+18,1.8891467122024992e+20
45580,24.45,82.75,9.990340395539517e+19,1.6954875835901626e+19,3.89201297037525e+20
45581,24.45,82.85000000000002,1.2045557231548952e+20,1.7703661835973956e+19,4.4103541071192497e+20
45582,24.45,82.95,1.1887050327691734e+20,1.365298126453156e+19,3.5302419823317293e+20
45583,24.45,83.05000000000003,9.894519211439623e+19,1.248563006544628e+19,1.9697154264411708e+20
47499,25.15,75.85,7.899866846742856e+19,4.7131271581215785e+19,1.3125964475815372e+20
