,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
57453,28.65,77.25,1.7367446229640754e+20,3.181531853816468e+19,3.2669720321163126e+20
57454,28.65,77.35,1.550969374751036e+20,3.713776087768687e+19,2.9631538437043054e+20
57736,28.750000000000004,77.15,1.451791389659334e+20,1.892735755530958e+19,4.771892238803175e+20
57737,28.750000000000004,77.25,1.1710937396160576e+20,1.977979272212052e+19,3.5666375016391764e+20
58019,28.85,77.05000000000003,1.17450331398293e+20,1.872884430400885e+19,4.9819968684458554e+20
58020,28.85,77.15,1.308065421776122e+20,2.133547368102955e+19,5.16275503234374e+20
64807,31.250000000000004,74.25,1.2782897109952964e+20,3.3836616285210202e+19,2.796653018451917e+20
65092,31.35,74.35,1.2166542103241726e+20,3.156285088890828e+19,2.0194272293180572e+20
65375,31.45,74.25,1.1621146708541337e+20,6.161674032878095e+19,1.812983239894176e+20
65376,31.45,74.35,1.578423739941068e+20,3.8908119517839065e+19,2.362625437116549e+20
65377,31.45,74.45,1.5392421242420576e+20,1.918404533465974e+19,3.210819517451831e+20
65659,31.55,74.25,1.3933318463466652e+20,4.546197710378575e+19,2.4896501363585706e+20
65660,31.55,74.35,1.26021626410903e+20,3.2255133152994636e+19,2.115686220659717e+20
65661,31.55,74.45,1.254050531761134e+20,1.6078153807292381e+19,2.992949779662888e+20
71611,33.65000000000001,73.05000000000003,1.2072984319214595e+20,1.310178186211942e+19,2.4111508105615874e+20
