,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
39044,22.15,82.35000000000002,9.288360337993467e+19,4.867011211895051e+19,2.2920746327202477e+20
39331,22.25,82.65,9.539746432449128e+19,4.427033520842862e+19,2.3786326840746063e+20
39332,22.25,82.75,1.2693792634639648e+20,4.24246868682442e+19,2.5269331535662904e+20
39616,22.35,82.75,1.6704054307619265e+20,6.985913999064273e+19,3.100956848846679e+20
39617,22.35,82.85000000000002,1.3128879638163395e+20,4.342470973372672e+19,3.0555167570664325e+20
39900,22.45,82.75,1.1393790500299438e+20,2.2849468630529647e+19,3.99287670731544e+20
39901,22.45,82.85000000000002,1.1027939293083936e+20,2.041394883092273e+19,3.5560863633338833e+20
43102,23.55,90.55,1.0229590258448458e+20,3.9617486335573836e+19,2.3584830346493303e+20
43308,23.65,82.75,9.304641353584335e+19,1.870990727095939e+19,2.429571658659744e+20
43386,23.65,90.55,1.424088768320494e+20,3.99891167795575e+19,2.5016357125754484e+20
43387,23.65,90.65,1.2653248003239304e+20,4.18077150592976e+19,2.6449625275832136e+20
43400,23.65,91.95,1.1622865143439496e+20,5.43412936199505e+19,2.0037078600510348e+20
43591,23.75,82.65,1.0299987348796272e+20,1.898274783993024e+19,2.716446015739979e+20
43592,23.75,82.75,1.2103470985632776e+20,2.311661131961938e+19,2.5530181034222613e+20
43593,23.75,82.85000000000002,1.1735500656141944e+20,1.6376451480858898e+19,2.6636404795587232e+20
43594,23.75,82.95,1.0461304505013803e+20,1.983684949684197e+19,1.798543768669366e+20
43670,23.75,90.55,1.0019440566057958e+20,2.969934934291752e+19,1.835854942439932e+20
43683,23.75,91.85,1.04141165438484e+20,4.094715595393013e+19,2.1087138724306515e+20
43684,23.75,91.95,1.2193864598640643e+20,4.948297434664983e+19,2.2684854738365537e+20
43685,23.75,92.05,1.2470855521763988e+20,3.6807842020774265e+19,1.861437138354261e+20
43686,23.75,92.15,1.3009776110852042e+20,2.453754452668496e+19,2.754264503720436e+20
43687,23.75,92.25,9.31812293691186e+19,2.320298174365056e+19,1.750399307022873e+20
43875,23.85,82.65,1.0710894818956336e+20,2.3387133237767e+19,2.560625535763371e+20
43876,23.85,82.75,1.480659993846704e+20,2.46246308884303e+19,2.7985636521201608e+20
43877,23.85,82.85000000000002,1.6124627452740665e+20,2.3176975875596108e+19,3.6571849342091e+20
43878,23.85,82.95,1.3509605066546546e+20,1.821734763367904e+19,2.001024632306357e+20
43879,23.85,83.05000000000003,1.04902614013191e+20,2.028200140713413e+19,2.421949090887984e+20
43952,23.85,90.35,1.0271487459061726e+20,2.994573679229421e+19,2.3872268132894628e+20
43953,23.85,90.45,1.0752406309777025e+20,2.959522174584197e+19,2.2641175307539156e+20
43969,23.85,92.05,1.0321499655391684e+20,4.306055224988101e+19,1.6064869071848102e+20
43970,23.85,92.15,1.79808722451822e+20,3.4479475239276065e+19,3.867037601462631e+20
43971,23.85,92.25,1.294330203347888e+20,3.152801642044711e+19,3.02190135492908e+20
44159,23.95,82.65,1.3822132086161036e+20,4.934523798300701e+19,2.764969497697865e+20
44160,23.95,82.75,2.0167833139147004e+20,4.6801000323976544e+19,3.587688367531475e+20
44161,23.95,82.85000000000002,2.094951401211108e+20,2.878364552578305e+19,3.806013001390308e+20
44162,23.95,82.95,1.6131735292041275e+20,2.211580806787416e+19,2.4165398093104352e+20
44163,23.95,83.05000000000003,1.0632563514555472e+20,1.990332906110943e+19,1.87960098354367e+20
44236,23.95,90.35,1.3087421426019284e+20,3.041565398837349e+19,2.6177467901071596e+20
44237,23.95,90.45,1.3459628223932516e+20,3.139442808183141e+19,2.7859866469853807e+20
44254,23.95,92.15,1.3585430847617956e+20,1.672617889873737e+19,4.796811583536713e+20
44443,24.05,82.65,1.6961000413264072e+20,5.660380660291942e+19,2.723611043275941e+20
44444,24.05,82.75,3.111051421773813e+20,1.192162624777954e+20,5.2294386827864985e+20
44445,24.05,82.85000000000002,2.3705615427717887e+20,9.332722831509532e+19,4.168875685885928e+20
44446,24.05,82.95,1.4005211887232452e+20,5.283119286057077e+19,2.703889711139017e+20
44520,24.05,90.35,1.1681066236505584e+20,2.8974480592481997e+19,2.2950709440718045e+20
44521,24.05,90.45,9.951349150087687e+19,2.9067479872447263e+19,1.895344750370808e+20
44538,24.05,92.15,1.008005672495832e+20,1.7895980166822023e+19,2.416596226758752e+20
44726,24.15,82.55000000000003,1.0072020477060384e+20,3.64782781373321e+19,2.178411723142381e+20
44727,24.15,82.65,1.5505743338502868e+20,4.982057205372505e+19,4.29987789811876e+20
44728,24.15,82.75,2.065710952772204e+20,7.65567303989037e+19,4.648788585870544e+20
44729,24.15,82.85000000000002,1.7990012690134204e+20,1.0226084438556004e+20,3.108322615835764e+20
44730,24.15,82.95,9.452660290975346e+19,5.838152294511446e+19,2.221972420223062e+20
47614,25.15,87.35000000000002,9.182425807612884e+19,2.13294225405131e+19,3.139880332370203e+20
