,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
43879,23.85,83.05000000000003,8.573032254958115e+19,2.6131073193960608e+19,1.5881741535960924e+20
44159,23.95,82.65,9.379619782554749e+19,2.9285680486934438e+19,1.2707164745951976e+20
44160,23.95,82.75,1.1539610147839754e+20,5.4931432892521955e+19,1.8692711847372076e+20
44161,23.95,82.85000000000002,1.5849584155987873e+20,6.6697311389313204e+19,2.5660953892930152e+20
44162,23.95,82.95,1.6641923248816026e+20,4.147074871302207e+19,3.4699378649230685e+20
44163,23.95,83.05000000000003,1.272659804066946e+20,2.7368398309615067e+19,2.4925673710406487e+20
44164,23.95,83.15,1.0978725474548012e+20,2.182721268984617e+19,2.3196545237176526e+20
44165,23.95,83.25,8.231511599341119e+19,2.134689900675862e+19,1.5937265509461357e+20
44443,24.05,82.65,1.0645491026238516e+20,3.1044583511945896e+19,1.487455544865268e+20
44444,24.05,82.75,2.0792393494731037e+20,1.0673994126807602e+20,2.672024661827058e+20
44445,24.05,82.85000000000002,1.9390672597938586e+20,1.382883057022771e+20,2.4440120993549743e+20
44446,24.05,82.95,1.5525724092611428e+20,1.0381429490256522e+20,2.26205546741836e+20
44447,24.05,83.05000000000003,1.4205774517448344e+20,4.278981765337917e+19,2.68337692438798e+20
44448,24.05,83.15,1.4686824932319856e+20,2.6779015568733794e+19,3.423722532201582e+20
44449,24.05,83.25,1.0803477223679504e+20,2.1119620603185185e+19,2.2721436163196964e+20
44727,24.15,82.65,9.434054406102948e+19,3.416646479720087e+19,2.4379329526587477e+20
44728,24.15,82.75,2.0052831143340887e+20,5.625766426415304e+19,5.6895272185206414e+20
44729,24.15,82.85000000000002,1.9184689409625116e+20,6.896814556916362e+19,3.4826064834301664e+20
44730,24.15,82.95,1.5236771307082167e+20,6.451981581943593e+19,2.1964656695327172e+20
44731,24.15,83.05000000000003,1.6554866453461254e+20,6.294644327111307e+19,3.161601355697772e+20
44732,24.15,83.15,1.7238667477096294e+20,5.359957937069169e+19,3.849078854522246e+20
44733,24.15,83.25,1.3309386655284036e+20,2.4478653117185454e+19,2.5226458791632345e+20
44734,24.15,83.35000000000002,9.737559335519956e+19,1.692216516996282e+19,1.754436764042626e+20
44735,24.15,83.45,9.255390934736296e+19,2.022377060769939e+19,2.014349327864058e+20
44736,24.15,83.55000000000003,7.533051546695955e+19,2.230284504366093e+19,1.689698931208531e+20
45012,24.25,82.75,9.802600939318872e+19,1.9201280401083027e+19,2.8041449431608636e+20
45013,24.25,82.85000000000002,1.61921347186284e+20,2.302729264091622e+19,4.5100772250604896e+20
45014,24.25,82.95,1.69256171338754e+20,2.822982734325755e+19,4.220926539525383e+20
45015,24.25,83.05000000000003,1.3278882577905276e+20,2.401683893520217e+19,2.158165558283375e+20
45016,24.25,83.15,1.1960179943131108e+20,2.657015285930808e+19,2.4825681903235465e+20
45017,24.25,83.25,9.99575528258174e+19,2.561153979327553e+19,2.068396061488188e+20
45018,24.25,83.35000000000002,7.573974187992995e+19,2.45141339019004e+19,1.2928576068877695e+20
45019,24.25,83.45,7.393071951434659e+19,2.138164136722015e+19,1.5373136375037706e+20
45297,24.35,82.85000000000002,7.915992813234717e+19,1.442339851193032e+19,2.134540219725496e+20
45298,24.35,82.95,1.6198002731688817e+20,1.5425764739745479e+19,4.96633887716465e+20
45299,24.35,83.05000000000003,1.232484049769552e+20,2.504579006988525e+19,2.7796289474810056e+20
45300,24.35,83.15,1.1016111238112797e+20,3.097132409311331e+19,2.1524498109190033e+20
45301,24.35,83.25,8.690446986853158e+19,3.367621964782521e+19,1.722844640978982e+20
45582,24.45,82.95,9.55360503144722e+19,1.5349386144643897e+19,2.7473325201138473e+20
45583,24.45,83.05000000000003,1.1274059461698671e+20,2.2422434320707224e+19,2.792195130836557e+20
45584,24.45,83.15,1.268784263264666e+20,2.133768376470631e+19,2.403263409971916e+20
45585,24.45,83.25,1.1078381382786628e+20,2.20186712338314e+19,1.844369297632052e+20
45586,24.45,83.35000000000002,7.524240872407409e+19,2.381055028520665e+19,1.0532214925441576e+20
45867,24.55,83.05000000000003,8.711810883203062e+19,8.440751202430045e+18,1.7340127561335138e+20
45868,24.55,83.15,1.1575421633662357e+20,1.3798566201944308e+19,2.419117574126688e+20
45869,24.55,83.25,9.544061454386138e+19,1.2630226699447568e+19,1.7942802642834476e+20
46151,24.65,83.05000000000003,9.51876649961746e+19,9.633922454084397e+18,2.693266771911782e+20
46152,24.65,83.15,1.1901241614684996e+20,1.2685051959463506e+19,3.072182521266456e+20
46153,24.65,83.25,7.921356932163966e+19,1.0774595000864285e+19,1.4558848291132224e+20
