,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
44729,24.15,82.85000000000002,2.0398693165979045e+20,8.592898494290587e+19,3.1363916958429964e+20
44730,24.15,82.95,1.3812991871120736e+20,5.564562103938961e+19,2.3546187732105167e+20
44731,24.15,83.05000000000003,9.642736400098307e+19,3.6290995387458073e+19,2.1003616103831618e+20
44732,24.15,83.15,8.065195049304282e+19,2.4939579764460966e+19,1.4397743704886888e+20
45012,24.25,82.75,8.62962373254415e+19,2.172511302048581e+19,2.7611848234429455e+20
45013,24.25,82.85000000000002,1.1818251707516051e+20,2.447774434031669e+19,2.4592542324392624e+20
45014,24.25,82.95,1.4194257113373108e+20,2.156505575862842e+19,3.875891686863697e+20
45015,24.25,83.05000000000003,1.3438117823359464e+20,2.519035634066705e+19,3.454903632977441e+20
45016,24.25,83.15,8.515353716115825e+19,2.379872489746966e+19,1.81337069022787e+20
45298,24.35,82.95,7.355023313525565e+19,1.544404277528036e+19,2.3910337550145513e+20
45299,24.35,83.05000000000003,1.174909326855334e+20,1.6771536591259419e+19,3.2453249734729525e+20
45300,24.35,83.15,9.810670510453716e+19,2.0693322289436213e+19,2.717490012319878e+20
45583,24.45,83.05000000000003,7.708832962559805e+19,2.428040898507293e+19,2.369317509022164e+20
67896,32.35,70.75,8.05092804072717e+19,1.4673757913288454e+19,1.7666165298869738e+20
