,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
44443,24.05,82.65,2.139145640229244e+20,1.153303193488963e+20,3.345413170490609e+20
44444,24.05,82.75,1.2773703656185728e+20,5.77008341780548e+19,2.9220815994302743e+20
44726,24.15,82.55000000000003,6.735862664585216e+19,3.759867546916384e+19,1.3815310229518372e+20
44727,24.15,82.65,1.0977589708498398e+20,5.1334567122164195e+19,2.2650705749191193e+20
44728,24.15,82.75,1.1515749420644234e+20,3.5183664570633183e+19,2.2991474952131156e+20
46067,24.65,74.65,6.452002018319898e+19,4.213093324278021e+19,8.091416476164884e+19
47895,25.250000000000004,87.05000000000003,6.0748302214456844e+19,3.2168710937137467e+19,1.2045173792710168e+20
47896,25.250000000000004,87.15,6.4851748039048585e+19,2.789995934011597e+19,1.5988849497090654e+20
57169,28.55,77.25,5.779857482435815e+19,4.513588772237918e+19,8.053698223819733e+19
62503,30.45,71.05000000000003,6.4457733628156445e+19,1.983426930127747e+19,1.150788404715787e+20
64806,31.250000000000004,74.15,5.769407278638734e+19,2.360053863569305e+19,9.643407072934278e+19
