,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
44446,24.05,82.95,1.756382351045754e+20,3.540759842014044e+19,2.9550729245393715e+20
44447,24.05,83.05000000000003,1.2235848539359722e+20,2.769578014973559e+19,2.1823203321643244e+20
44727,24.15,82.65,1.5396662830091436e+20,6.967829370903987e+19,2.204118649665989e+20
44728,24.15,82.75,1.9079507994446047e+20,7.799929663416923e+19,3.1313828549373264e+20
44729,24.15,82.85000000000002,1.8175399424293877e+20,5.513038489433705e+19,3.087967151335797e+20
44730,24.15,82.95,1.281963116113194e+20,3.170880720085572e+19,2.3247306430861807e+20
46484,24.750000000000004,87.95,1.4479741343323904e+20,5.642279819936891e+19,2.775812810791941e+20
47614,25.15,87.35000000000002,1.4404353971866724e+20,3.803442838733059e+19,3.2666342362465154e+20
47615,25.15,87.45,1.2318619328837214e+20,5.734769653842708e+19,2.591165435399412e+20
56602,28.35,77.35,1.2311495031701171e+20,3.92915965769784e+19,2.2577727940807328e+20
56603,28.35,77.45,1.3743940426438984e+20,3.117285867580183e+19,3.0384516092083824e+20
56604,28.35,77.55000000000003,1.2418779893957357e+20,3.877667290263649e+19,2.521307548272404e+20
56885,28.45,77.25,1.1229191196762853e+20,6.558532252052479e+19,1.7277252284645337e+20
56886,28.45,77.35,1.425297820840852e+20,4.83464298931204e+19,2.270410899681948e+20
56887,28.45,77.45,1.6257855182812896e+20,3.727759302189574e+19,2.623845142024736e+20
56888,28.45,77.55000000000003,1.5314041344604606e+20,5.315073867449616e+19,2.3480918010075477e+20
56889,28.45,77.65,1.1813374529760856e+20,4.245851683191644e+19,1.9314722052913647e+20
57169,28.55,77.25,1.3312299441473562e+20,8.770211179500208e+19,1.7391063371416692e+20
57170,28.55,77.35,1.4971948324915846e+20,6.882645454067486e+19,2.096100962478698e+20
57171,28.55,77.45,1.47075473310034e+20,5.626211861073669e+19,2.005716140824667e+20
57172,28.55,77.55000000000003,1.2706514406992444e+20,8.467225496039383e+19,1.682098511476482e+20
57453,28.65,77.25,1.2338645239694855e+20,6.746986461388869e+19,1.659751816698809e+20
57454,28.65,77.35,1.1607603910993882e+20,6.666740596379927e+19,1.5453124119507144e+20
