,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
42740,23.45,82.75,1.081615832343954e+20,1.9209499210266604e+19,2.244842916220323e+20
42741,23.45,82.85000000000002,8.852057655948563e+19,1.8191161804218567e+19,2.1094290464614928e+20
43023,23.55,82.65,7.413797153434848e+19,1.7817768025321165e+19,1.8003908704845863e+20
43024,23.55,82.75,1.1557076748891877e+20,2.030803274732615e+19,2.921711299197932e+20
43025,23.55,82.85000000000002,1.098536320508394e+20,1.94833472907608e+19,2.8696520909352485e+20
43026,23.55,82.95,9.198831511387156e+19,1.6790853518997133e+19,2.5644952444729485e+20
43307,23.65,82.65,7.862863387467139e+19,1.926237636778963e+19,1.6589590825307295e+20
43308,23.65,82.75,1.1901983883291958e+20,2.176689530112591e+19,2.8607336854593874e+20
43309,23.65,82.85000000000002,1.3165845534688295e+20,2.843985688984889e+19,2.8474316873229153e+20
43310,23.65,82.95,1.2122275641703105e+20,2.511651268446075e+19,2.3653559509384872e+20
43311,23.65,83.05000000000003,9.507952648803195e+19,2.050542740438795e+19,2.195075837192745e+20
43591,23.75,82.65,8.60136659713175e+19,2.672878186543807e+19,1.8677800376331983e+20
43592,23.75,82.75,1.224031715149887e+20,3.129725174836538e+19,2.577898499608404e+20
43593,23.75,82.85000000000002,1.5179828346281558e+20,4.336894177538783e+19,2.313709574291674e+20
43594,23.75,82.95,1.752686574217964e+20,3.765015857285464e+19,3.174553364568214e+20
43595,23.75,83.05000000000003,1.3359586120035344e+20,3.1721906075269157e+19,2.6055648256913818e+20
43596,23.75,83.15,9.330643361005076e+19,2.5824946916135764e+19,1.6717379947818733e+20
43875,23.85,82.65,8.741985910953155e+19,3.740591397277964e+19,2.73630476932632e+20
43876,23.85,82.75,1.2522401840867888e+20,8.193013286114551e+19,2.25240204160111e+20
43877,23.85,82.85000000000002,1.912871538441768e+20,6.2198788469108785e+19,2.806095301153758e+20
43878,23.85,82.95,2.081823694927519e+20,5.880113524186046e+19,3.572606023889088e+20
43879,23.85,83.05000000000003,1.629342569835571e+20,6.642512781355714e+19,3.0016318259972145e+20
43880,23.85,83.15,1.2328290204947232e+20,6.020072529748199e+19,2.2720710326619918e+20
43881,23.85,83.25,7.855819430417516e+19,3.0322725280617787e+19,2.17475120004206e+20
44159,23.95,82.65,1.4143961678586044e+20,9.002574061337415e+19,3.5595525242553283e+20
44160,23.95,82.75,1.7707795307804017e+20,1.2206957995914884e+20,3.737828692064695e+20
44161,23.95,82.85000000000002,2.559240541861253e+20,8.49879907992527e+19,3.8279879999943285e+20
44162,23.95,82.95,2.444398650966606e+20,6.184048896390615e+19,4.15964342568902e+20
44163,23.95,83.05000000000003,1.656729713697594e+20,4.536686354105128e+19,2.884748861831944e+20
44164,23.95,83.15,9.739744195305144e+19,3.84545314863405e+19,2.042673542594857e+20
44443,24.05,82.65,1.579441355648582e+20,1.1017232248662838e+20,3.307594845642334e+20
44444,24.05,82.75,3.235412973313708e+20,2.3479624464906397e+20,4.1638588576482794e+20
44445,24.05,82.85000000000002,3.000594558201714e+20,2.446802189411781e+20,3.5820889706137806e+20
44446,24.05,82.95,1.823938512245165e+20,1.4267470961941306e+20,2.1600893256466488e+20
44447,24.05,83.05000000000003,1.0390162824565585e+20,4.944704645464339e+19,1.969061430720809e+20
44727,24.15,82.65,1.2624540989044997e+20,7.150125150528011e+19,2.3896133435353167e+20
44728,24.15,82.75,2.494533478057279e+20,1.6913171137225343e+20,4.467124296670271e+20
44729,24.15,82.85000000000002,2.7953489458309887e+20,1.7153977640376903e+20,4.1813743500810446e+20
44730,24.15,82.95,1.5909221399074456e+20,7.970836802704009e+19,3.0895724401669184e+20
44731,24.15,83.05000000000003,9.535861155344936e+19,2.598425531141662e+19,2.5414610049805985e+20
45013,24.25,82.85000000000002,9.195657564242082e+19,3.439766412695065e+19,1.680880078703555e+20
45014,24.25,82.95,8.715438580443125e+19,2.2438060564841902e+19,2.542471496074538e+20
45015,24.25,83.05000000000003,7.465980168989634e+19,1.888463448237759e+19,2.4748191851880133e+20
46484,24.750000000000004,87.95,8.540735804315886e+19,4.656618346818043e+19,1.1761378745707476e+20
46485,24.750000000000004,88.05000000000003,8.739109107072224e+19,5.625697713384629e+19,1.2016170483469956e+20
