,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
44729,24.15,82.85000000000002,1.840738826259269e+20,1.05854575480634e+19,4.664938320396504e+20
44730,24.15,82.95,1.2804924889443698e+20,1.0049616940838177e+19,3.3736162345017154e+20
44804,24.15,90.35,9.818440498071355e+19,3.762709797597704e+19,1.9602709906796164e+20
45013,24.25,82.85000000000002,1.1347959840617906e+20,1.6274699505804372e+19,2.7618136210824043e+20
45014,24.25,82.95,1.0481436087086427e+20,1.087305195482885e+19,2.6255924187712854e+20
46173,24.65,85.25,9.821385192852275e+19,1.3921391252724984e+19,2.5043886334151367e+20
56317,28.250000000000004,77.25,1.1475864658869051e+20,2.1536276877501157e+19,2.4108439577836008e+20
56600,28.35,77.15,1.358465984964158e+20,3.771852002986566e+19,3.77802233470776e+20
56601,28.35,77.25,1.4645613299167465e+20,3.943232191682915e+19,3.2703472303733414e+20
56602,28.35,77.35,1.2645263233286957e+20,2.3903347466436186e+19,2.4502475420051472e+20
56883,28.45,77.05000000000003,1.2818993624735705e+20,3.006325211779585e+19,2.9048496210765893e+20
56884,28.45,77.15,1.7455607570401427e+20,4.745080584479077e+19,4.566965227296901e+20
56885,28.45,77.25,1.6826328571020162e+20,4.886344239251604e+19,3.5135220965821166e+20
56886,28.45,77.35,1.2073946083105278e+20,5.230431450245054e+19,1.920131708335852e+20
57166,28.55,76.95,9.857780872346904e+19,3.008986757010959e+19,3.792634044331448e+20
57167,28.55,77.05000000000003,1.293157285262094e+20,3.6463337446092403e+19,3.31827241253457e+20
57168,28.55,77.15,1.8314387867398563e+20,4.793291984081063e+19,4.1309835057463486e+20
57169,28.55,77.25,1.7648347212764637e+20,5.10718133915881e+19,3.219559146483762e+20
57170,28.55,77.35,1.2115253259445574e+20,5.013851830197821e+19,1.7838364023592593e+20
57451,28.65,77.05000000000003,9.953302177997144e+19,2.5464920785302712e+19,2.2266195212543715e+20
57452,28.65,77.15,1.3821453535991166e+20,3.494756764566684e+19,3.252272255672645e+20
57453,28.65,77.25,1.0387669240445914e+20,3.123119078756871e+19,2.1559757675676084e+20
64240,31.05,74.35,9.56975314474716e+19,1.1761852575898792e+19,2.503410636634123e+20
64523,31.15,74.25,1.118465681100912e+20,1.3891310616564056e+19,2.2042499410426272e+20
64807,31.250000000000004,74.25,1.006864726781028e+20,2.458432101765637e+19,2.0196912159389552e+20
65091,31.35,74.25,1.0445954287298898e+20,3.7046292398756135e+19,1.854437310448936e+20
65092,31.35,74.35,1.0469630749316714e+20,4.865799546040048e+19,1.6497545685933906e+20
65375,31.45,74.25,1.1406928549827764e+20,5.071451036475656e+19,1.5979834235138444e+20
65376,31.45,74.35,1.372163475596508e+20,1.0161249824135193e+20,1.580400376103432e+20
65377,31.45,74.45,1.0336753821582516e+20,5.634666262752978e+19,1.592276017400505e+20
65659,31.55,74.25,1.0106900272234042e+20,5.100307544291741e+19,1.3352395306800688e+20
65660,31.55,74.35,1.1961016013465684e+20,6.65140793367576e+19,1.7326339200205367e+20
65661,31.55,74.45,9.624075801424313e+19,3.927855572200832e+19,1.896249735909593e+20
65942,31.65,74.15,9.558182081383685e+19,4.321106733203343e+19,1.4351868748535772e+20
71328,33.55,73.15,1.0103115889648665e+20,2.416148653880537e+19,1.662092535099325e+20
71611,33.65000000000001,73.05000000000003,9.47841718122657e+19,3.397908402059655e+19,1.2591888071673967e+20
