,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
39617,22.35,82.85000000000002,7.140899199526473e+19,2.0413751984071143e+19,1.4064812495979086e+20
39618,22.35,82.95,7.573546969329975e+19,1.7341596921192544e+19,1.912893292225638e+20
39619,22.35,83.05000000000003,8.084038835928962e+19,1.657984802720139e+19,2.3726989493695303e+20
39900,22.45,82.75,7.914029451534238e+19,2.360681028102308e+19,1.731849866211669e+20
39901,22.45,82.85000000000002,9.208781652673969e+19,2.896168855220147e+19,2.6334850704798653e+20
39902,22.45,82.95,7.655809364287645e+19,1.6975932964997306e+19,1.569949060498659e+20
39903,22.45,83.05000000000003,8.565956002707495e+19,2.094366882153932e+19,1.3722580580689196e+20
39904,22.45,83.15,6.572487260210538e+19,2.1908693244817265e+19,1.2056403240748537e+20
40187,22.55,83.05000000000003,7.810832851013951e+19,1.855823808069228e+19,1.903123056783956e+20
40188,22.55,83.15,6.973798480730913e+19,1.9785562419343544e+19,1.6492354319543085e+20
43068,23.55,87.15,5.89885352213576e+19,2.3133052005433643e+19,1.0233678562636151e+20
43069,23.55,87.25,7.1381962574126375e+19,3.053367454484505e+19,1.2283854026626676e+20
43070,23.55,87.35000000000002,5.539991106772117e+19,2.3492002121591435e+19,1.0683430924930248e+20
43386,23.65,90.55,5.627628476223868e+19,2.0374385122929955e+19,9.78111990846492e+19
43387,23.65,90.65,5.538499435319654e+19,1.748627878148563e+19,9.832177364949864e+19
43876,23.85,82.75,7.741799495089953e+19,1.4134803331803169e+19,2.3396829317715146e+20
43877,23.85,82.85000000000002,8.938294579578675e+19,1.5264187471000924e+19,2.6564365749901617e+20
43878,23.85,82.95,5.560634424825987e+19,1.8302333059283655e+19,1.4293745613644412e+20
44159,23.95,82.65,8.843849180176266e+19,1.91901368668946e+19,2.1633122329448464e+20
44160,23.95,82.75,1.0411380370436628e+20,1.87974089781646e+19,2.5117297963704985e+20
44161,23.95,82.85000000000002,9.493587970187592e+19,2.5468474120270373e+19,1.8238287625204944e+20
44162,23.95,82.95,7.19274076794765e+19,3.123265960812251e+19,1.3036669930298658e+20
44442,24.05,82.55000000000003,5.753890970612827e+19,1.4194337392547062e+19,1.0734196964904668e+20
44443,24.05,82.65,8.843605754123418e+19,1.7340732293626544e+19,2.0453813922386487e+20
44444,24.05,82.75,1.5666831946341057e+20,3.67479309112888e+19,3.5884806871051285e+20
44445,24.05,82.85000000000002,1.5413792011623645e+20,3.819477924781212e+19,2.8432229498702997e+20
44446,24.05,82.95,8.750225557642979e+19,3.3845925156364923e+19,1.8919647966667027e+20
44447,24.05,83.05000000000003,6.972468442587242e+19,3.669622890063669e+19,1.67229247849727e+20
44448,24.05,83.15,6.523124364539357e+19,3.22277148267348e+19,1.572111688914813e+20
44449,24.05,83.25,6.105874284205976e+19,3.015698938950256e+19,1.329601854265654e+20
44727,24.15,82.65,6.172562837836489e+19,1.5633079965802672e+19,9.685483409069602e+19
44728,24.15,82.75,1.2519144256029278e+20,2.3119743874620666e+19,3.3365432653417035e+20
44729,24.15,82.85000000000002,1.697705709101863e+20,2.8144876029627564e+19,4.5560059821515067e+20
44730,24.15,82.95,1.0727000058350512e+20,3.207783580513456e+19,2.193274863264764e+20
44731,24.15,83.05000000000003,6.148586282570934e+19,2.752594584253134e+19,1.0959860069767487e+20
44732,24.15,83.15,5.732814854557821e+19,3.302566396549813e+19,1.0446549898105723e+20
44733,24.15,83.25,5.931818196827508e+19,3.3944143606222426e+19,1.0107742006940117e+20
44734,24.15,83.35000000000002,5.72743428013906e+19,3.64467165644455e+19,1.0202307713308194e+20
45013,24.25,82.85000000000002,9.42905263099355e+19,1.770185915460378e+19,2.919500470469634e+20
45014,24.25,82.95,9.029994049814336e+19,2.478054025632726e+19,2.6963456535766277e+20
45015,24.25,83.05000000000003,5.516873962643502e+19,2.720009775053334e+19,1.2476526952252732e+20
45298,24.35,82.95,7.066758926863082e+19,1.4636209191429403e+19,2.2063468405521813e+20
45299,24.35,83.05000000000003,7.110892462699658e+19,2.104846089219306e+19,1.9995805088975005e+20
45583,24.45,83.05000000000003,5.567723099173737e+19,1.79348276007442e+19,1.256691171039836e+20
45587,24.45,83.45,5.863262228402163e+19,4.29339999273424e+19,6.812323595531454e+19
45634,24.45,88.15,5.598470026382863e+19,2.582671021476891e+19,9.674536789457609e+19
45635,24.45,88.25,6.72757966449247e+19,1.5645674752741503e+19,1.2635654536656324e+20
45864,24.55,82.75,5.629437384139052e+19,1.001003338892655e+19,1.416418147746193e+20
47898,25.250000000000004,87.35000000000002,5.727666077718784e+19,1.7699503938402732e+19,8.254784776214992e+19
49542,25.85,81.35000000000002,5.72167432025381e+19,4.283198841561659e+19,7.318894696230342e+19
50974,26.35,82.55000000000003,7.0201186630655566e+19,1.3190666522520472e+19,1.8094004466764363e+20
52696,26.95,84.35000000000002,5.513549081608704e+19,1.315948155666165e+19,9.711150007551245e+19
57453,28.65,77.25,5.888346705072034e+19,4.11775457381794e+19,6.6697625193276326e+19
58595,29.05,77.85,5.536692268804551e+19,1.7092864827727686e+19,1.2901853747531604e+20
64806,31.250000000000004,74.15,5.829216476449863e+19,3.690905726308898e+19,9.44330549063652e+19
65090,31.35,74.15,6.111954490310433e+19,1.925192817418454e+19,1.4927552484882668e+20
