,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
39715,22.35,92.65,1.076726759009958e+20,4.77883272657082e+19,2.131935338218232e+20
39900,22.45,82.75,8.911870737264971e+19,2.407458724975772e+19,1.2230656952032982e+20
39998,22.45,92.55,9.115914975270842e+19,4.533350226761494e+19,1.725591851150606e+20
39999,22.45,92.65,9.21694350557364e+19,3.085701864779424e+19,1.5877203912324507e+20
41985,23.15,92.45,1.2158692615582015e+20,1.797045056537315e+19,2.5465214211214325e+20
42269,23.25,92.45,1.3297954600923569e+20,1.972120526939302e+19,3.342622342972556e+20
42834,23.45,92.15,9.751838912036046e+19,4.447885677824671e+19,1.3961899171938365e+20
42835,23.45,92.25,9.004052203438775e+19,4.745320480853904e+19,1.1322115238424171e+20
43117,23.55,92.05,1.2727927182389682e+20,5.40125778267126e+19,2.340361141253897e+20
43118,23.55,92.15,9.24893587345895e+19,5.017069349406585e+19,1.437039529935172e+20
43399,23.65,91.85,9.376291375253471e+19,4.375359994852133e+19,1.8788196668870568e+20
43400,23.65,91.95,1.0711132580993707e+20,4.413506682892692e+19,2.2199825862620037e+20
43401,23.65,92.05,9.97793828668461e+19,4.90804600929737e+19,1.9840329599677576e+20
43404,23.65,92.35,1.0667885068321867e+20,2.985457153885831e+19,1.755402771328883e+20
43597,23.75,83.25,9.74614439730422e+19,4.509342804636233e+19,1.4290989009055852e+20
43598,23.75,83.35000000000002,1.0566487538449977e+20,3.0680477988007227e+19,1.9832080005587167e+20
43683,23.75,91.85,1.5788376065979574e+20,4.815147528869091e+19,3.759210343751825e+20
43684,23.75,91.95,1.517097623724427e+20,4.839752788691579e+19,3.5584451045359806e+20
43685,23.75,92.05,1.063906446833844e+20,5.025523689954239e+19,2.0166841319612688e+20
43687,23.75,92.25,9.84670926804652e+19,2.7948877236042777e+19,1.5438752459758374e+20
43877,23.85,82.85000000000002,8.918100691280336e+19,5.8324098743336255e+19,1.351240783594435e+20
43878,23.85,82.95,1.1177042302038652e+20,5.885555787367812e+19,1.724341568941079e+20
43879,23.85,83.05000000000003,1.6425190528185614e+20,9.418972229505876e+19,2.1725702660940277e+20
43880,23.85,83.15,1.5756899185186016e+20,1.1113729324225375e+20,2.002553032647016e+20
43881,23.85,83.25,1.2453568891881067e+20,7.411759775914883e+19,1.7678430277661226e+20
43968,23.85,91.95,1.0669345481128922e+20,4.048173310191056e+19,2.349525734337938e+20
44160,23.95,82.75,8.780284611901171e+19,6.710678861494068e+19,1.1116302289142409e+20
44161,23.95,82.85000000000002,1.395085898555877e+20,1.2476287928426388e+20,1.688875257682167e+20
44162,23.95,82.95,2.28554252521402e+20,1.9523775786878924e+20,2.5504273203353525e+20
44163,23.95,83.05000000000003,2.3667886507283487e+20,1.975897531453098e+20,2.6036968113599912e+20
44164,23.95,83.15,1.6275803901880684e+20,1.2659156964570636e+20,2.1950990559320287e+20
44165,23.95,83.25,1.2523311864400391e+20,9.246481444203286e+19,1.7934543765924964e+20
44444,24.05,82.75,2.1347353462935994e+20,1.7777691132176574e+20,2.3549587360937987e+20
44445,24.05,82.85000000000002,2.5552682508934853e+20,2.070079806480408e+20,2.85846314273378e+20
44446,24.05,82.95,2.1201754240662425e+20,1.1350898315169007e+20,2.8429420580089672e+20
44447,24.05,83.05000000000003,1.808004206935818e+20,9.503374680736104e+19,3.0384104760052593e+20
44448,24.05,83.15,1.552412691653011e+20,8.288127526138007e+19,2.9693201681138975e+20
44449,24.05,83.25,1.3428702946832215e+20,4.969843807006006e+19,3.031918550290264e+20
44450,24.05,83.35000000000002,1.0073931832652536e+20,2.821003785513948e+19,2.445292745402189e+20
44727,24.15,82.65,9.661453595440375e+19,4.385006551964518e+19,1.8564870086889993e+20
44728,24.15,82.75,1.7212897901909472e+20,5.880175436180017e+19,3.145386909366114e+20
44729,24.15,82.85000000000002,1.8205342136646124e+20,8.42338368647162e+19,2.9339283128906092e+20
44730,24.15,82.95,1.60075751783107e+20,8.471709167392693e+19,2.441086548677606e+20
44731,24.15,83.05000000000003,1.3065347745360213e+20,4.803050984907798e+19,2.74795666155325e+20
44732,24.15,83.15,1.2540697509327908e+20,3.646679444082914e+19,3.003513533873095e+20
44733,24.15,83.25,1.121457708252962e+20,2.025815308897743e+19,2.876916568787412e+20
