,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
50169,26.05,87.25,6.619342583780038e+19,1.3682811297963768e+19,1.3571355159275065e+20
50438,26.15,85.75,6.529836374040154e+19,8.313877306690492e+18,2.1063040165920188e+20
50439,26.15,85.85000000000002,6.244831230404448e+19,1.4537182330493598e+19,2.106304021677684e+20
50445,26.15,86.45,5.873217539093285e+19,1.1642830190711402e+19,1.5039646253859337e+20
50446,26.15,86.55000000000003,5.842903385051079e+19,9.538652830192626e+18,1.3847091234417972e+20
50450,26.15,86.95,5.6427339923575644e+19,1.2161326610749837e+19,1.2212533567233216e+20
50451,26.15,87.05000000000003,6.108497128979036e+19,1.6086398838750196e+19,1.2751656046223496e+20
50452,26.15,87.15,6.865627930798129e+19,1.7964191927944913e+19,1.2981909369972418e+20
50453,26.15,87.25,7.103038346865921e+19,1.933526194373854e+19,1.3700447408216742e+20
50722,26.250000000000004,85.75,6.706152294392386e+19,9.054783331404664e+18,2.1063040348716145e+20
50723,26.250000000000004,85.85000000000002,6.588283590231454e+19,1.2123367157948344e+19,2.1063040134545565e+20
50736,26.250000000000004,87.15,6.226108399342175e+19,1.1798237148890626e+19,1.3947560474177128e+20
50737,26.250000000000004,87.25,6.787557598761273e+19,1.654018802966111e+19,1.4857713946076558e+20
51021,26.35,87.25,6.2137140918908264e+19,1.293465324209436e+19,1.592768439464643e+20
51023,26.35,87.45,6.913586658327256e+19,1.033799299288504e+19,2.1162400510221333e+20
51024,26.35,87.55000000000003,7.06655492158228e+19,1.221139212457364e+19,2.276907462436657e+20
51300,26.45,86.75,5.492230669711498e+19,1.1422144658854648e+19,1.783817012490443e+20
51307,26.45,87.45,7.528917927837706e+19,1.170897356215616e+19,2.157311072379418e+20
51308,26.45,87.55000000000003,7.885916389179621e+19,1.0830547372672932e+19,2.277418614655333e+20
51586,26.55,86.95,5.544890953908281e+19,8.083047194402472e+18,1.5856311493461452e+20
51587,26.55,87.05000000000003,5.526448370716146e+19,1.112069844392048e+19,1.4627520221950992e+20
51590,26.55,87.35000000000002,5.5825232164732215e+19,1.4243736518569693e+19,1.442569408205097e+20
51869,26.65,86.85000000000002,5.675206465944291e+19,1.0259292317174254e+19,1.474249317926809e+20
51870,26.65,86.95,5.839991486531127e+19,9.386322137929261e+18,1.4996024354122383e+20
51871,26.65,87.05000000000003,5.567238897242274e+19,9.582444388784607e+18,1.3913041535834e+20
51872,26.65,87.15,5.6180190816042844e+19,1.293147016153876e+19,1.355924049110854e+20
51873,26.65,87.25,5.793014814478751e+19,1.175926605259586e+19,1.3845897178846916e+20
51874,26.65,87.35000000000002,6.206995989142272e+19,1.0881860435730483e+19,1.475860216926573e+20
51888,26.65,88.75,5.8938946240961724e+19,1.6210631752885264e+19,1.131571326228526e+20
52430,26.85,86.15,5.616891233113393e+19,1.3004436743545446e+19,1.9943836671187367e+20
64806,31.250000000000004,74.15,5.642761367275663e+19,3.7496006067617866e+19,1.0116230068506449e+20
65090,31.35,74.15,6.848862940462218e+19,3.289308880224033e+19,1.2093574900028038e+20
65941,31.65,74.05000000000003,5.779206873325528e+19,4.056680621868791e+19,7.950492022044793e+19
66225,31.750000000000004,74.05000000000003,6.334478358771019e+19,3.214233427163154e+19,9.00819949851302e+19
67084,32.05,74.75,6.547231925124941e+19,2.3920214016077607e+19,1.2012901418375543e+20
67368,32.15000000000001,74.75,5.596092535207146e+19,1.940414756874086e+19,1.3911760077346292e+20
67896,32.35,70.75,5.49219367886088e+19,2.371803010730307e+19,1.229366369677362e+20
