,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
44728,24.15,82.75,2.080052469878505e+20,5.645110661838954e+19,5.952123826385951e+20
44729,24.15,82.85000000000002,2.2452882113373376e+20,3.308740077946528e+19,4.039820954200074e+20
44730,24.15,82.95,1.504557001289063e+20,1.232623996963003e+19,2.357655907264677e+20
44731,24.15,83.05000000000003,1.2223138158508564e+20,-2.0516253467910884e+16,2.190583955641349e+20
44732,24.15,83.15,1.0063700462963992e+20,3.1963908078057155e+18,2.054891856134437e+20
44733,24.15,83.25,7.33671114843137e+19,-5.547379516031323e+18,1.7185343945382114e+20
45012,24.25,82.75,9.297283446993458e+19,2.099483006803997e+19,4.361156663462568e+20
45013,24.25,82.85000000000002,1.2553674116907793e+20,2.2861759602493325e+19,5.018752819530669e+20
45014,24.25,82.95,1.4687418350711456e+20,8.74674779764867e+18,4.471713106931086e+20
45015,24.25,83.05000000000003,1.2844413072062567e+20,1.1168636162740852e+18,3.3425524760954995e+20
45016,24.25,83.15,1.0588695221322144e+20,3.610507952196461e+17,2.2707122488811635e+20
45017,24.25,83.25,8.851411560241509e+19,-2.1858321170584847e+18,1.6045170728546035e+20
45018,24.25,83.35000000000002,6.965955083491267e+19,-6.785345888053332e+18,1.3968024603638564e+20
45298,24.35,82.95,7.701670455690641e+19,4.266280892649604e+18,2.9712856408304465e+20
45299,24.35,83.05000000000003,8.639664068330483e+19,7.621522401150323e+18,3.1991325670538766e+20
45300,24.35,83.15,8.028865265906944e+19,1.02725749040091e+19,2.4973366889217976e+20
45301,24.35,83.25,7.428150894981082e+19,5.73967040948784e+18,1.9388599091387148e+20
45302,24.35,83.35000000000002,6.735293757822613e+19,2.759060428546409e+18,1.522159999256954e+20
45303,24.35,83.45,6.496975522736789e+19,-1.0976378622990922e+18,1.2776549647035217e+20
50183,26.05,88.65,6.849118452282248e+19,8.156419909612776e+18,3.533090679098967e+20
50184,26.05,88.75,6.922858595043482e+19,8.989122918035846e+18,3.574677521416476e+20
50185,26.05,88.85000000000002,6.645801926603853e+19,1.1375639358342e+19,3.3536501713050816e+20
50187,26.05,89.05000000000003,7.316743274297553e+19,5.53391889476558e+18,3.355373914482089e+20
50188,26.05,89.15,7.2138816100096975e+19,4.517747781858436e+18,3.051628239118562e+20
50469,26.15,88.85000000000002,6.886239439054991e+19,4.80918850445078e+18,3.390699497936018e+20
50470,26.15,88.95,7.903353203896479e+19,3.955186247018466e+18,3.5093269659044905e+20
50471,26.15,89.05000000000003,8.400900807227495e+19,4.3676026121207823e+18,3.7144475726150874e+20
50472,26.15,89.15,7.93463225867519e+19,7.542862410244158e+18,3.5430675281763874e+20
50473,26.15,89.25,7.162839769887248e+19,6.241088635316561e+18,3.2443475267790655e+20
50474,26.15,89.35000000000002,6.694966911332391e+19,1.108785643543154e+19,2.9486037486944777e+20
50751,26.250000000000004,88.65,6.64273083622698e+19,1.8139813628708216e+18,3.570448539384019e+20
50752,26.250000000000004,88.75,6.806580020033557e+19,3.1689822476347945e+18,3.4460915254415255e+20
50753,26.250000000000004,88.85000000000002,7.254744354192663e+19,5.090200881066136e+18,3.274514185805917e+20
50754,26.250000000000004,88.95,7.676591751994837e+19,6.810332122448168e+18,3.349148885943188e+20
50755,26.250000000000004,89.05000000000003,7.780519874818962e+19,2.695186409811501e+18,3.532110440655884e+20
50756,26.250000000000004,89.15,7.544661756000274e+19,6.088966721356015e+18,3.441985428675707e+20
50757,26.250000000000004,89.25,7.318400668800638e+19,8.554417404314019e+18,3.340994746832188e+20
50758,26.250000000000004,89.35000000000002,7.097048384697078e+19,8.532625796059427e+18,3.25273522377121e+20
50759,26.250000000000004,89.45,6.692856610039138e+19,1.0467760851263746e+19,2.9916948306648806e+20
51034,26.35,88.55000000000003,6.626431277888667e+19,6.301308459274971e+18,3.47927891813521e+20
51035,26.35,88.65,7.147603855542739e+19,5.74817537986088e+18,3.518823639174255e+20
51036,26.35,88.75,7.328788216875668e+19,3.375333067855802e+18,3.3213093371433045e+20
51037,26.35,88.85000000000002,7.145766893380593e+19,7.599992172896697e+18,3.011255335042276e+20
51038,26.35,88.95,6.891601826276752e+19,1.0326292893684781e+19,2.9923238081222155e+20
51039,26.35,89.05000000000003,6.978140792887243e+19,5.043124488803596e+18,3.098813635950131e+20
51040,26.35,89.15,6.792947732647829e+19,5.80681073183609e+18,2.7902552884395485e+20
51041,26.35,89.25,6.787881295561969e+19,7.00443459103545e+18,2.7344468824647267e+20
51042,26.35,89.35000000000002,6.590599702011924e+19,8.14260309242175e+18,2.807678249471173e+20
51318,26.45,88.55000000000003,6.997105147865785e+19,5.78413739927639e+18,3.1574199586700866e+20
51319,26.45,88.65,7.177498189040341e+19,5.606142050013196e+18,3.1830005709712235e+20
