,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
46989,24.95,81.65,1.674851744978126e+20,2.000372267964534e+19,3.149666263159799e+20
47271,25.05,81.45,1.507184239727863e+20,1.610984551195139e+19,2.8532700243362123e+20
47272,25.05,81.55000000000003,1.4741694586892765e+20,1.97105653918175e+19,2.751233263460378e+20
47273,25.05,81.65,1.3529413722406915e+20,1.8564378209862595e+19,2.5202389623827576e+20
47550,25.15,80.95,1.3565662691601364e+20,1.7044594416153715e+19,3.705921913334241e+20
47551,25.15,81.05000000000003,1.337419329368236e+20,1.841305949427861e+19,3.588218311723327e+20
47553,25.15,81.25,1.4934262386945068e+20,1.6859320077878086e+19,2.8182592766102326e+20
47554,25.15,81.35000000000002,1.3464516041432618e+20,1.7137510777782049e+19,2.521528100508703e+20
47555,25.15,81.45,1.4199080063257864e+20,1.5963938824378182e+19,2.6801766244077912e+20
47836,25.250000000000004,81.15,1.4056288374869108e+20,1.743860471597705e+19,2.6368716278140512e+20
56602,28.35,77.35,1.3894118358072336e+20,5.961787958946455e+19,1.969855636399771e+20
56606,28.35,77.75,1.3402907196538692e+20,4.729484978568981e+19,2.3102862900007643e+20
56886,28.45,77.35,1.562227339910069e+20,6.981484074877879e+19,2.1825726455547213e+20
56887,28.45,77.45,1.696526160630725e+20,5.0839060834581725e+19,2.850759214318254e+20
56888,28.45,77.55000000000003,1.660084927034176e+20,3.921721180523958e+19,3.4073608997717606e+20
56889,28.45,77.65,1.630464285405779e+20,4.145339487349296e+19,3.420593357330261e+20
56890,28.45,77.75,1.4637882487364747e+20,3.052699439765983e+19,3.094267798414462e+20
57169,28.55,77.25,1.5520030638816733e+20,5.972233444303298e+19,2.6241433083202047e+20
57170,28.55,77.35,1.8716450876229992e+20,6.679774193738618e+19,3.5137235231725584e+20
57171,28.55,77.45,1.70487974441365e+20,4.807227193701876e+19,3.517565280636413e+20
57172,28.55,77.55000000000003,1.6674187091483315e+20,6.527217818403561e+19,3.44586503431663e+20
57173,28.55,77.65,1.3694805678663016e+20,3.6848127154743968e+19,2.947752360459769e+20
57452,28.65,77.15,1.467675112956322e+20,9.434269964377552e+19,1.7336893072786824e+20
57453,28.65,77.25,1.6521785665046318e+20,1.0874283010911448e+20,2.3636003136639248e+20
57454,28.65,77.35,1.6267960522197346e+20,9.339253207713409e+19,2.8464657689319145e+20
57455,28.65,77.45,1.3501361265242766e+20,6.900202080778245e+19,2.608596016730756e+20
65378,31.45,74.55000000000003,1.4284416685583951e+20,6.088970313743787e+19,2.1119082543469583e+20
