,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
30848,19.25,86.35000000000002,1.1131734550703902e+20,1.1131734550703902e+20,1.1131734550703902e+20
30849,19.25,86.45,1.1263671638901436e+20,1.1263671638901436e+20,1.1263671638901436e+20
30850,19.25,86.55000000000003,9.022017138383592e+19,9.022017138383592e+19,9.022017138383592e+19
31131,19.35,86.25,8.782727424615003e+19,8.782727424615003e+19,8.782727424615003e+19
31132,19.35,86.35000000000002,1.1040942954265764e+20,1.1040942954265764e+20,1.1040942954265764e+20
31133,19.35,86.45,9.53917526252907e+19,9.53917526252907e+19,9.53917526252907e+19
39044,22.15,82.35000000000002,1.0899859044617069e+20,6.803792086403065e+19,1.499592600283107e+20
39615,22.35,82.65,1.1890876845030236e+20,9.093312994732718e+19,1.4688440695327752e+20
39616,22.35,82.75,1.4104969398301814e+20,9.626643560546424e+19,1.8583295236057203e+20
39899,22.45,82.65,1.018786218586952e+20,8.04067267711621e+19,1.233505169462283e+20
39900,22.45,82.75,1.681693377657073e+20,1.1554263179707076e+20,2.2079604373434375e+20
39901,22.45,82.85000000000002,9.589481584121753e+19,6.844192413909593e+19,1.2334770754333907e+20
44443,24.05,82.65,9.201723197033864e+19,7.561544757973665e+19,1.0841901636094063e+20
44444,24.05,82.75,8.93289092110066e+19,6.422858742260859e+19,1.144292309994046e+20
44445,24.05,82.85000000000002,9.012544452296052e+19,2.9242707044733362e+19,1.510081820011877e+20
44726,24.15,82.55000000000003,9.08561038013036e+19,2.726085547504202e+19,1.544513521275652e+20
44727,24.15,82.65,1.3931643016123826e+20,8.621914696788787e+19,1.9241371335458865e+20
44728,24.15,82.75,1.3093310344138324e+20,1.1568325129580048e+20,1.46182955586966e+20
44729,24.15,82.85000000000002,1.222068955765206e+20,4.113955993493414e+19,2.0327423121810706e+20
44730,24.15,82.95,1.0496213061116128e+20,1.599290051737684e+19,1.939313607049457e+20
45010,24.25,82.55000000000003,1.0923026815355263e+20,2.566806369672688e+19,1.927924726103784e+20
45011,24.25,82.65,1.3282939637175924e+20,3.4638689086927557e+19,2.3102010365659087e+20
45012,24.25,82.75,1.2592955596121657e+20,9.010461800608449e+19,1.6175449391634865e+20
45013,24.25,82.85000000000002,9.751231664649234e+19,5.193052110899166e+19,1.4309411218399302e+20
45014,24.25,82.95,1.196228820683348e+20,2.091578423926348e+19,2.1832997989740613e+20
45015,24.25,83.05000000000003,9.808335459861198e+19,1.9222856224122995e+19,1.7694385297310096e+20
45295,24.35,82.65,1.3700357704707971e+20,1.911111473315196e+19,2.5489603936100752e+20
45296,24.35,82.75,1.417009146263921e+20,3.79156660004823e+19,2.4548616325230192e+20
45298,24.35,82.95,8.836484901193107e+19,3.527370455373406e+19,1.4145599347012808e+20
45580,24.45,82.75,1.1464498281449677e+20,1.8572725862363853e+19,2.1071723976662968e+20
45582,24.45,82.95,8.753847631697622e+19,5.952726718773434e+19,1.1554968544621807e+20
45583,24.45,83.05000000000003,1.1577244368613931e+20,3.046861117146551e+19,2.010762762008132e+20
45866,24.55,82.95,9.227378665885227e+19,6.577074385373411e+19,1.1877682946397045e+20
45867,24.55,83.05000000000003,1.0094876621304054e+20,2.6562719062709416e+19,1.7533481336337167e+20
46149,24.65,82.85000000000002,9.591911182127184e+19,5.940144788829206e+19,1.3243677575425163e+20
46150,24.65,82.95,9.524770554305008e+19,7.688369744944656e+19,1.136117136366536e+20
46433,24.750000000000004,82.85000000000002,1.0265243521370622e+20,6.947245152880276e+19,1.3583241889860968e+20
46434,24.750000000000004,82.95,1.1708359604527207e+20,1.0648747426551836e+20,1.276797178250258e+20
46717,24.85,82.85000000000002,1.0188078287987638e+20,1.0152959622276773e+20,1.0223196953698502e+20
46718,24.85,82.95,1.1122814373451996e+20,9.91240521837227e+19,1.2333223528531722e+20
47001,24.95,82.85000000000002,1.0125886801337088e+20,8.465979836211406e+19,1.178579376646277e+20
47002,24.95,82.95,1.0210131258657944e+20,9.215905740775542e+19,1.1204356776540348e+20
