,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
39616,22.35,82.75,1.4907380784194925e+20,6.963967201394621e+19,2.8119156209565788e+20
39899,22.45,82.65,1.576992532556339e+20,3.692636795270157e+19,3.1395148975196655e+20
39900,22.45,82.75,1.647356976671672e+20,4.990636298087076e+19,2.6848767854116392e+20
40183,22.55,82.65,1.606979986041506e+20,1.9663664200787878e+19,3.310104301940166e+20
40467,22.65,82.65,1.3858560028832393e+20,1.951309460983048e+19,2.31595806484726e+20
40786,22.75,86.15,1.5535719830333735e+20,4.560408561792858e+19,2.2817229197440795e+20
40787,22.75,86.25,2.1071279905302358e+20,9.02045417766679e+19,3.347645232546663e+20
41605,23.05,82.85000000000002,1.2841907823049166e+20,1.763506115690792e+19,2.39609137703078e+20
42216,23.25,87.15,1.355982627791283e+20,2.32702705612472e+19,2.683676636469489e+20
42217,23.25,87.25,1.776959416889237e+20,3.280769962470021e+19,2.7424650160067504e+20
42500,23.35,87.15,1.602313864241195e+20,4.17899636122829e+19,2.504889168912366e+20
42501,23.35,87.25,1.8801758264836905e+20,7.518401090662903e+19,2.8449598445119147e+20
42502,23.35,87.35000000000002,1.571136284285327e+20,8.313768193241496e+19,2.272097828911941e+20
42533,23.35,90.45,1.3475832440361058e+20,7.165362780993544e+19,2.0414612403259805e+20
42784,23.45,87.15,1.4884496405582053e+20,8.783858981623818e+19,2.2454201746280648e+20
42785,23.45,87.25,1.8130831753538503e+20,1.0404340254608409e+20,2.3464214367758605e+20
42786,23.45,87.35000000000002,1.4315864558721896e+20,8.801347989424762e+19,1.8010548158399768e+20
42817,23.45,90.45,1.6759248797084762e+20,1.2940909088847053e+20,2.297679861330606e+20
42818,23.45,90.55,1.984950826027344e+20,1.3766566720389245e+20,2.713583745511534e+20
42819,23.45,90.65,1.6948357095923768e+20,5.286166670570078e+19,3.7634020303457046e+20
43101,23.55,90.45,1.928163928280997e+20,1.4717358175330787e+20,2.2294077950423745e+20
43102,23.55,90.55,2.6270987836033768e+20,1.984109276287886e+20,3.851262263663424e+20
43103,23.55,90.65,1.4781913195858048e+20,7.528836424685833e+19,2.810695469974791e+20
43384,23.65,90.35,1.37061049677751e+20,7.748971366535063e+19,2.2489773838257973e+20
43385,23.65,90.45,2.230799550580917e+20,1.7704834318078457e+20,2.8406736550851917e+20
43386,23.65,90.55,2.4144805050890912e+20,1.778451937696242e+20,3.5916586595107367e+20
43668,23.75,90.35,1.7990973414183335e+20,1.4502736301855118e+20,2.463770378905544e+20
43669,23.75,90.45,2.0673630479748232e+20,1.5321585674459788e+20,2.984371884250828e+20
43670,23.75,90.55,1.30469452917508e+20,8.813308750690542e+19,1.844443965448616e+20
43952,23.85,90.35,1.8101912966521786e+20,1.4057353796125942e+20,2.3474782757497936e+20
43953,23.85,90.45,1.571059123155071e+20,1.0535998035520918e+20,2.3628499182107125e+20
44236,23.95,90.35,1.9940435269470857e+20,1.4363429454825828e+20,2.381860745729536e+20
44443,24.05,82.65,1.56254948271739e+20,7.593288404785201e+19,2.730932205979204e+20
44444,24.05,82.75,2.17941946081406e+20,1.3827757581054598e+20,2.8084305635276485e+20
44445,24.05,82.85000000000002,2.06033561428497e+20,1.2655690961220303e+20,2.9013192963740087e+20
44446,24.05,82.95,1.601605504814496e+20,7.700273648222824e+19,2.8160411213331992e+20
44725,24.15,82.45,1.3889016101266806e+20,2.169418696101992e+19,3.54964381082419e+20
44726,24.15,82.55000000000003,1.871742968292536e+20,4.648886162578678e+19,4.595731461175575e+20
44727,24.15,82.65,2.254670538372202e+20,7.447960010089256e+19,4.753166492278685e+20
44728,24.15,82.75,2.1911891742456024e+20,1.0657958532704636e+20,3.2959890010894887e+20
44729,24.15,82.85000000000002,2.0359780234447153e+20,1.2516707375080758e+20,2.7235232221553594e+20
44730,24.15,82.95,1.4192364736356842e+20,8.661076338346282e+19,1.960929217814912e+20
44805,24.15,90.45,1.3032049268721217e+20,9.011631304499896e+19,1.9556155321090753e+20
45007,24.25,82.25,1.3225991542053936e+20,1.0811448653796413e+19,3.5090263876395486e+20
45008,24.25,82.35000000000002,1.342615529707421e+20,1.2543305224537762e+19,3.6325006228068414e+20
45009,24.25,82.45,1.4410072028099515e+20,1.8663841886026035e+19,3.713415599961277e+20
57168,28.55,77.15,1.4677768322958788e+20,7.585260922273417e+19,2.7566191755097385e+20
57169,28.55,77.25,1.50791662019785e+20,9.947552980508356e+19,2.5089721919739426e+20
57450,28.65,76.95,1.3312453351211016e+20,3.275514594671657e+19,3.288055366563132e+20
57451,28.65,77.05000000000003,2.090600023418028e+20,4.808358246755456e+19,5.456533765306004e+20
57452,28.65,77.15,2.2267771581383537e+20,6.850715840378234e+19,5.808082545379931e+20
57453,28.65,77.25,1.426275912185431e+20,9.69029014162432e+19,2.447903883699445e+20
57454,28.65,77.35,1.429795823387159e+20,7.656807352230917e+19,2.7568206001195604e+20
57455,28.65,77.45,1.5441983679402354e+20,7.6745555936771e+19,3.122097012861676e+20
57456,28.65,77.55000000000003,1.7391295001952816e+20,4.763858297581635e+19,3.768025526030645e+20
57734,28.750000000000004,76.95,1.362412197560454e+20,2.3921608234225037e+19,3.6440313663118685e+20
57735,28.750000000000004,77.05000000000003,2.5084783197003445e+20,3.295158994878455e+19,7.782658226315562e+20
57736,28.750000000000004,77.15,2.5444103610288813e+20,3.977694616887126e+19,7.898279278791458e+20
57737,28.750000000000004,77.25,1.897937738148212e+20,4.327804729872334e+19,5.5143120231227936e+20
57738,28.750000000000004,77.35,1.6315059595094812e+20,3.954651217605901e+19,4.516679436896359e+20
57739,28.750000000000004,77.45,1.5106495837094173e+20,3.866728176642528e+19,4.2191111463499275e+20
58020,28.85,77.15,1.7613783775824134e+20,3.618894406957122e+19,5.499494802194885e+20
58021,28.85,77.25,1.3725262524540532e+20,3.7741625151495455e+19,3.8420640011638224e+20
