,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
42502,23.35,87.35000000000002,1.1623390558348535e+20,7.168525055237888e+19,1.6432921197091865e+20
42786,23.45,87.35000000000002,1.2614143942565844e+20,8.355829050362097e+19,1.901228324912092e+20
43102,23.55,90.55,1.1570576625699984e+20,3.108910083962777e+19,2.4625477039729115e+20
43103,23.55,90.65,1.173609118776166e+20,2.4022882398169022e+19,2.379827956057214e+20
43386,23.65,90.55,1.3190768140723556e+20,6.717374592485203e+19,1.9790568572439776e+20
43387,23.65,90.65,1.2847848801724016e+20,4.917125688262402e+19,2.8844122979422844e+20
43388,23.65,90.75,1.159133620717368e+20,3.5563237654000902e+19,3.083943291099794e+20
43671,23.75,90.65,1.1308138215256849e+20,5.06324729042218e+19,2.1313863453945928e+20
43880,23.85,83.15,1.2901395129541535e+20,1.0208156358692184e+19,4.432338992343228e+20
43881,23.85,83.25,1.3871075233298204e+20,1.034935229018668e+19,4.7292108998040034e+20
43882,23.85,83.35000000000002,1.169349239474765e+20,8.477024410100042e+18,3.340966659206562e+20
44158,23.95,82.55000000000003,1.2169388753523604e+20,2.614723089543083e+19,2.21124665812876e+20
44159,23.95,82.65,2.0814501067614893e+20,4.611226789519435e+19,4.504249806147876e+20
44160,23.95,82.75,2.498000696960244e+20,7.667743481536794e+19,4.338246633724083e+20
44161,23.95,82.85000000000002,2.4642659204610992e+20,3.513358604397468e+19,4.2387473551813686e+20
44162,23.95,82.95,2.097961138223824e+20,1.3052770595613043e+19,3.790385807318617e+20
44163,23.95,83.05000000000003,1.7514548282195106e+20,9.868979113159539e+18,4.3249852312008543e+20
44164,23.95,83.15,1.3336372305658705e+20,9.506491880243386e+18,4.2638806689284725e+20
44441,24.05,82.45,1.4945604853505992e+20,1.973824417867316e+19,4.4198446016388216e+20
44442,24.05,82.55000000000003,1.5633721513372336e+20,2.007161455432909e+19,4.087367649882797e+20
44443,24.05,82.65,2.487969640280492e+20,3.511964688061023e+19,5.8771288808472143e+20
44444,24.05,82.75,3.443633079364198e+20,1.1755166220980896e+20,5.3478565982455274e+20
44445,24.05,82.85000000000002,2.811407531949353e+20,5.183760388370046e+19,4.6785350828360165e+20
44446,24.05,82.95,1.887029913455511e+20,1.944365398139457e+19,3.060587844931257e+20
44447,24.05,83.05000000000003,1.4619024078003896e+20,1.155276019325746e+19,3.3834348071923424e+20
44726,24.15,82.55000000000003,1.3065812302997814e+20,2.685345813677016e+19,3.730157351326364e+20
44727,24.15,82.65,1.634897269469616e+20,4.782847869331486e+19,4.062691069545391e+20
44728,24.15,82.75,2.4733199318104195e+20,5.4448883596292415e+19,7.001253368195065e+20
44729,24.15,82.85000000000002,2.1969695730354035e+20,5.7933563798544015e+19,6.54071770184014e+20
44730,24.15,82.95,1.3297778151709906e+20,3.473878550039321e+19,4.160847225980215e+20
45012,24.25,82.75,1.192395394896592e+20,1.8166801059748413e+19,5.8584895447040806e+20
56886,28.45,77.35,1.2392440024565296e+20,4.887574926385229e+19,2.370396001619167e+20
56887,28.45,77.45,1.2227569038773695e+20,5.941908306992086e+19,2.466937782599998e+20
56888,28.45,77.55000000000003,1.2387900605250391e+20,6.18662528813072e+19,2.6216258078558405e+20
57169,28.55,77.25,1.2111568543976826e+20,6.24331940276183e+19,2.084336842888562e+20
57170,28.55,77.35,1.383630706759812e+20,8.085424758353157e+19,2.6524805903003845e+20
57171,28.55,77.45,1.3573961027686918e+20,6.130862844086476e+19,3.451511671387442e+20
65376,31.45,74.35,1.284740124108522e+20,4.0521482961404174e+19,4.308020530012454e+20
65659,31.55,74.25,1.128076799068903e+20,3.4108578355176014e+19,2.3937618884475863e+20
65660,31.55,74.35,1.484030945076161e+20,4.535644391039536e+19,3.680529498917684e+20
65661,31.55,74.45,1.314612009049369e+20,4.723992073939616e+19,3.7943270073381454e+20
65942,31.65,74.15,1.2270700046840252e+20,4.407142240960503e+19,2.6235545382104577e+20
65943,31.65,74.25,1.4877917662540343e+20,3.924580544548937e+19,3.065306125171079e+20
65944,31.65,74.35,1.3599395082156057e+20,3.4416408654233043e+19,3.193689684504808e+20
71327,33.55,73.05000000000003,1.3019929861146213e+20,3.48497268934091e+19,2.6594172946308393e+20
71328,33.55,73.15,1.2836499260450582e+20,4.350459689459127e+19,2.29238654546742e+20
