,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
43103,23.55,90.65,1.548980373328151e+20,1.626769247461314e+19,3.761656473934208e+20
43104,23.55,90.75,1.2847466679289746e+20,1.661780526967384e+19,3.6650714854564417e+20
43351,23.65,87.05000000000003,1.142868545931724e+20,7.592451300961678e+19,1.3838936782143485e+20
43352,23.65,87.15,1.222242648497246e+20,5.714148272871529e+19,1.762397506581723e+20
43385,23.65,90.45,1.252183902205464e+20,5.688221240460704e+19,2.3392320656155217e+20
43386,23.65,90.55,2.2240427323927488e+20,5.292098878190403e+19,3.5475055894271223e+20
43387,23.65,90.65,1.9785050595473867e+20,1.6968891143510129e+19,5.007736764424072e+20
43388,23.65,90.75,1.2529423211759206e+20,1.5569523252364476e+19,4.3161630921895005e+20
43596,23.75,83.15,1.167061597408212e+20,1.9420940096268763e+19,2.498575077387148e+20
43669,23.75,90.45,1.7669551519563507e+20,4.110377558688616e+19,2.8471549346851845e+20
43670,23.75,90.55,2.192345490164704e+20,3.6155132181730636e+19,3.127812415899355e+20
43671,23.75,90.65,1.5399805804334144e+20,1.94398768870087e+19,3.6760576210227914e+20
43878,23.85,82.95,1.2146661639009763e+20,1.956796699086943e+19,1.9045591643472423e+20
43879,23.85,83.05000000000003,1.3802098792234456e+20,1.854120799736519e+19,2.4408657891217464e+20
43880,23.85,83.15,1.582470830868472e+20,2.169628125687003e+19,2.997431636761179e+20
43952,23.85,90.35,1.1828798051259653e+20,6.206718276835647e+19,1.794225647002794e+20
43953,23.85,90.45,1.695923996262649e+20,3.304931006390054e+19,2.3693252137617025e+20
43954,23.85,90.55,1.3717370153040984e+20,2.323439579981989e+19,2.631911108870864e+20
44160,23.95,82.75,1.3254128685782213e+20,2.447451475550138e+19,1.9221739319017062e+20
44161,23.95,82.85000000000002,1.8551571148610385e+20,2.253129621258774e+19,2.9641442393291555e+20
44162,23.95,82.95,2.110776418927206e+20,1.8129295373760741e+19,3.7237334246280135e+20
44163,23.95,83.05000000000003,1.996889301918331e+20,1.8513065921853997e+19,3.5967072831337136e+20
44164,23.95,83.15,1.3638324348629947e+20,1.998331702743906e+19,2.0284516126419557e+20
44236,23.95,90.35,1.7204960670167004e+20,7.011697633797133e+19,2.4850878745548653e+20
44237,23.95,90.45,1.8958415922170233e+20,3.0655946696272736e+19,3.562421406436669e+20
44238,23.95,90.55,1.202573371451885e+20,1.922624374616426e+19,2.828324774194956e+20
44444,24.05,82.75,1.988579701785065e+20,5.820264178068935e+19,2.833793099102491e+20
44445,24.05,82.85000000000002,2.107528597769424e+20,3.804779145911591e+19,3.7528346315562936e+20
44446,24.05,82.95,1.6703407781980176e+20,2.162582321155368e+19,2.839253412357497e+20
44447,24.05,83.05000000000003,1.301687603155344e+20,2.194633596220673e+19,2.1535122199935517e+20
44520,24.05,90.35,1.434458858798256e+20,5.5703227972420895e+19,2.6343429253478377e+20
44521,24.05,90.45,1.4839033635811118e+20,4.088450659906214e+19,2.0053649870613017e+20
44727,24.15,82.65,1.2783916678605577e+20,5.643372287922292e+19,2.3075177399030795e+20
44728,24.15,82.75,1.6829718659997647e+20,9.662080865987002e+19,3.127123656007275e+20
44729,24.15,82.85000000000002,1.8682583524980503e+20,5.7991679833573474e+19,3.1721712533108864e+20
44730,24.15,82.95,1.4630212643513876e+20,2.515143006388172e+19,2.529482263829458e+20
45012,24.25,82.75,1.3660745964315237e+20,2.412822711359447e+19,3.1725048471140945e+20
45013,24.25,82.85000000000002,1.2533094551241674e+20,3.5092702556673446e+19,3.341697683445232e+20
45295,24.35,82.65,1.1335923156293263e+20,1.2534613478340534e+19,2.6266881701495872e+20
45350,24.35,88.15,1.2444704001272834e+20,7.48316695860461e+19,2.2215876413009805e+20
46484,24.750000000000004,87.95,1.5599620698173712e+20,5.507608783286288e+19,2.5830926031171584e+20
